AMC CODE|AMC NAME|BSE SCHEME CODE|SCHEME NAME|SCHEME ISIN|SCHEME TYPE|ASTP TRANSACTION MODE|ASTP IN MINIMUM INSTALLMENT AMOUNT|ASTP IN MAXIMUM INSTALLMENT AMOUNT|ASTP IN MULTIPLIER AMOUNT|ASTP OUT MINIMUM INSTALLMENT AMOUNT|ASTP OUT MAXIMUM INSTALLMENT AMOUNT|ASTP OUT MULTIPLIER AMOUNT|ASTP MINIMUM INSTALLMENT UNITS|ASTP MAXIMUM INSTALLMENT UNITS|ASTP MULTIPLIER UNITS|ASTP MINIMUM INSTALLMENT NUMBERS|ASTP MAXIMUM INSTALLMENT NUMBERS|ASTP Reg IN|ASTP Reg OUT|ASTP FREQUENCY|ASTP DATES|ASTP MINIMUM GAP|ASTP MAXIMUM GAP|ASTP INSTALLMENT GAP|ASTP STATUS|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXCOWD-DP|AXIS CORPORATE DEBT FUND - REGULAR PLAN WEEKLY DIVIDEND PAYOUT|INF846K01ZW7|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|MONTHLY|1,7,10,15,25|0|60|1|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|CPDP-DP|MOTILAL OSWAL MULTICAP 35 FUND - REGULAR DIVIDEND PAYOUT|INF247L01494|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|QUARTERLY|1,7,14,21,28|0|90|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO482-GR|KOTAK FLOATING RATE FUND - REGULAR PLAN - GROWTH|INF174KA1DY6|DEBT|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8018-DP|ICICI PRUDENTIAL EQUITY & DEBT FUND - DIRECT PLAN - MONTHLY DIVIDEND PAYOUT|INF109K01X99|BALANCED|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|4|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXUSDR-DR|AXIS ULTRA SHORT TERM FUND - DIRECT PLAN DAILY DIVIDEND REINVESTMENT|INF846K01F57|DEBT|DP|3000.00|999999999.00|1.00|3000.00|999999999.00|1.00|999999.00|999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,7,10,15,25|0|90|1|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|CPPD-DR|MOTILAL OSWAL MULTICAP 35 FUND - DIRECT DIVIDEND REINVESTMENT|INF247L01510|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,7,14,21,28|0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KM36-DP|KOTAK EQUITY SAVINGS FUND - REGULAR PLAN - MONTHLY DIVIDEND PAYOUT|INF174K01D02|EQUITY|DP|500.00|99999999.00|1.00|500.00|99999999.00|1.00|999999.00|999999.00|999999.00|12|9999|Y|Y|DAILY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8049-DP|ICICI PRUDENTIAL BOND FUND - DIRECT PLAN - MONTHLY DIVIDEND PAYOUT|INF109K01V67|BOND|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXUSDW-DP|AXIS ULTRA SHORT TERM FUND - DIRECT PLAN WEEKLY DIVIDEND PAYOUT|INF846K01F73|DEBT|DP|3000.00|999999999.00|1.00|3000.00|999999999.00|1.00|999999.00|999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,7,10,15,25|0|90|1|1|
ITI MUTUAL FUND_MF|ITI MUTUAL FUND|ITMDDP-DP|ITI MID CAP FUND- REGULAR PLAN- DIVIDEND PAYOUT|INF00XX01903|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|MONTHLY|1,7,14,21,28|0|60|1|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOLFDM-DR|MOTILAL OSWAL LIQUID FUND DIRECT-DIVIDEND OPTION-MONTHLY REINVESTMENT|INF247L01767|LIQUID|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,7,14,21,28|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8049-DP|ICICI PRUDENTIAL BOND FUND - DIRECT PLAN - MONTHLY DIVIDEND PAYOUT|INF109K01V67|BOND|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXMMAD-DP|AXIS MONEY MARKET FUND ANNUAL DIVIDEND PAYOUT|INF846K01R79|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
ITI MUTUAL FUND_MF|ITI MUTUAL FUND|ITMDG1-GR|ITI MID CAP FUND- DIRECT PLAN- GROWTH|INF00XX01929|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|DAILY||0|60|1|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOLFDQ-DP|MOTILAL OSWAL LIQUID FUND DIRECT-DIVIDEND OPTION-QUARTERLY PAYOUT|INF247L01791|LIQUID|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|MONTHLY|1,7,14,21,28|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8074-DP|ICICI PRUDENTIAL FOCUSED EQUITY FUND - DIRECT PLAN - DIVIDEND PAYOUT|INF109K017N4|EQUITY|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXMMDM-DR|AXIS MONEY MARKET FUND DIRECT MONTHLY DIVIDEND REINVESTMENT|INF846K01R04|DEBT|DP|3000.00|999999999.00|1.00|3000.00|999999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|QUARTERLY|1,7,10,15,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC9646-DR|ICICI PRUDENTIAL FLEXICAP FUND DIRECT PLAN IDCW REINVESTMENT|INF109KC1R22|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
MOTILALOSWAL_MF|MOTILAL OSWAL MUTUAL FUND|MOLFDQ-DP|MOTILAL OSWAL LIQUID FUND DIRECT-DIVIDEND OPTION-QUARTERLY PAYOUT|INF247L01791|LIQUID|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|9999999.00|9999999.00|1.00|6|9999|Y|Y|QUARTERLY|1,7,14,21,28|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8080-DP|ICICI PRUDENTIAL CORPORATE BOND FUND - DIRECT PLAN - WEEKLY DIVIDEND PAYOUT|INF109K011C0|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXEHD1-DR|AXIS EQUITY HYBRID FUND - DIRECT PLAN REGULAR DIVIDEND REINVESTMENT|INF846K01E17|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|DAILY||0|60|1|1|
TATAMUTUALFUND_MF|TATA MUTUAL FUND|TABCGZ-GR|TATA BUSINESS CYCLE FUND -DIRECT PLAN - GROWTH|INF277KA1166|EQUITY|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,7,10,20,28|0|90|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SU03PD-DR|SUNDARAM SELECT FOCUS DIRECT PLAN - DIVIDEND REINVESTMENT|INF903J01MU0|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|20|9999|Y|Y|DAILY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8093-DP|ICICI PRUDENTIAL LIQUID FUND - DIRECT PLAN - ANNUAL DIVIDEND PAYOUT|INF109K01Q07|LIQUID|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXEHDP-DP|AXIS EQUITY HYBRID FUND - REGULAR PLAN MONTHLY DIVIDEND PAYOUT|INF846K01F08|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|1.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB638D-DR|SBI BALANCED ADVANTAGE FUND - REGULAR PLAN - IDCW REINVESTMENT|INF200KA1Y65|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999.00|999999.00|999999.00|12|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SU13PD-DP|SUNDARAM DIVERSIFIED EQUITY DIRECT PLAN- DIVIDEND PAYOUT|INF903J01NL7|ELSS|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|MONTHLY|1,7,14,20,25|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8094-DP|ICICI PRUDENTIAL LIQUID FUND - DIRECT PLAN - QUARTERLY DIVIDEND PAYOUT|INF109K01Q80|LIQUID|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXEHDQ-DP|AXIS EQUITY HYBRID FUND - DIRECT PLAN QUARTERLY DIVIDEND PAYOUT|INF846K01E58|EQUITY|DP|3000.00|999999999.00|1.00|3000.00|999999999.00|1.00|999999.00|999999.00|1.00|2|9999|Y|Y|QUARTERLY|1,7,10,15,25|0|90|1|1|
IDFCMUTUALFUND_MF|IDFC  MUTUAL FUND|IDD358-DR|IDFC MULTI CAP FUND DIRECT PLAN - IDCW REINVESTMENT|INF194KB1CM8|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUMIHAD-DP|SUNDARAM MIP - AGGRESSIVE DIRECT PLAN - HALF YEARLY DIVIDEND PAYOUT|INF903J01OS0|DEBT|DP|750.00|999999999.00|1.00|750.00|999999999.00|1.00|999999.00|999999.00|999999.00|7|9999|Y|Y|QUARTERLY|1,7,14,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|8105-DP|ICICI PRUDENTIAL BANKING AND PSU DEBT FUND - DIRECT PLAN - DAILY DIVIDEND PAYOUT|INF109K01Z97|STP|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXMMDP-DR|AXIS MONEY MARKET FUND MONTHLY DIVIDEND REINVESTMENT|INF846K01R87|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,7,10,15,25|0|60|1|1|
IIFLMUTUALFUND_MF|IIFL MUTUAL FUND|IIIQDDR-DR|IIFL QUANT FUND - DIRECT PLAN - IDCW REINVESTMENT|INF579M01AK8|EQUITY|DP|1000.00|50000000.00|100.00|1000.00|50000000.00|100.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUMIHAD-DR|SUNDARAM DEBT ORIENTED HYBRID FUND DIRECT HALF YEARLY DIV REINVESTMENT|INF903J01OV4|DEBT|DP|750.00|999999999.00|1.00|750.00|999999999.00|1.00|999999.00|999999.00|999999.00|7|9999|Y|Y|QUARTERLY|1,7,14,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3191-DR|ICICI PRUDENTIAL MANUFACTURE IN INDIA FUND REGULAR PLAN DIVIDEND REINVESTMENT|INF109KC1LH2|EQUITY|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXMMDP-DR|AXIS MONEY MARKET FUND MONTHLY DIVIDEND REINVESTMENT|INF846K01R87|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUVFD1-DR|QUANT VALUE FUND - DIRECT PLAN IDCW REINVESTMENT|INF966L01AP8|EQUITY|DP|5000.00|999999999.00|1.00|5000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,10,25|0|90|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUMIMAD-DP|SUNDARAM MIP - AGGRESSIVE DIRECT PLAN - MONTHLY DIVIDEND PAYOUT|INF903J01OQ4|DEBT|DP|750.00|999999999.00|1.00|750.00|999999999.00|1.00|999999.00|999999.00|999999.00|7|9999|Y|Y|QUARTERLY|1,7,14,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3223-GR|ICICI PRUDENTIAL OVERNIGHT FUND GROWTH|INF109KC1OA1|OVERNIGHT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
AXISMUTUALFUND_MF|AXIS MUTUAL FUND|AXMMDR-DR|AXIS MONEY MARKET FUND DIRECT DAILY DIVIDEND REINVESTMENT|INF846K01Q70|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUVFDP-DP|QUANT VALUE FUND - REGULAR PLAN IDCW PAYOUT|INF966L01AR4|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SU159PD-DP|SUNDARAM FLEXI INCOME PLAN-DIRECT PLAN- QTRLY DIVIDEND PAYOUT|INF903J01NU8|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|MONTHLY|1,7,14,20,25|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3227-DP|ICICI PRUDENTIAL OVERNIGHT FUND MONTHLY DIVIDEND PAYOUT|INF109KC1OC7|OVERNIGHT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|4|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS292DZ-DR|ADITYA BIRLA SUN LIFE FOCUSED EQUITY FUND - DIVIDEND REINVESTMENT-DIRECT PLAN|INF209K01Q71|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO1155D-GR|KOTAK MULTICAP FUND - DIRECT PLAN - GROWTH|INF174KA1HV3|EQUITY|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SU159PD-DP|SUNDARAM FLEXI INCOME PLAN-DIRECT PLAN- QTRLY DIVIDEND PAYOUT|INF903J01NU8|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|WEEKLY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3227-DR|ICICI PRUDENTIAL OVERNIGHT FUND MONTHLY DIVIDEND REINVESTMENT|INF109KC1OD5|OVERNIGHT|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS293D-DR|ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND - DIVIDEND REINVESTMENT|INF209K01470|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|0.10|999999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,7,10,15,20,28|0|90|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO1155-GR|KOTAK MULTICAP FUND - REGULAR PLAN - GROWTH|INF174KA1HS9|EQUITY|DP|1000.00|99999999.00|1.00|1000.00|99999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SU230PD-DR|SUNDARAM MONEY FUND - DIRECT PLAN - DAILY DIVIDEND REINVESTMENT|INF903J01QA3|LIQUID|DP|3000.00|999999999.00|1.00|3000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|QUARTERLY|1,7,14,20,25|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3228P-DP|ICICI PRUDENTIAL OVERNIGHT FUND QUARTERLY DIVIDEND PAYOUT|INF109KC1OI4|OVERNIGHT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS293GZ-GR|ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND -PLAN - GROWTH-DIRECT PLAN|INF209K01WH6|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|MONTHLY|1,7,10,15,20,28|0|60|1|1|
KOTAKMAHINDRAMF|KOTAK MAHINDRA MUTUAL FUND|KO1156-DR|KOTAK MULTICAP FUND - REGULAR PLAN - IDCW REINVESTEMENT|INF174KA1HU5|EQUITY|DP|500.00|99999999.00|1.00|500.00|99999999.00|1.00|999999.00|999999.00|999999.00|12|9999|Y|Y|DAILY||0|60|1|1|
UTIMUTUALFUND_MF|UTI MUTUAL FUND|UTCEAD-DP|UTI CORPORATE BOND FUND - REGULAR ANNUAL DIVIDEND PLAN-PAYOUT|INF789F1A496|DEBT|DP|1000.00|999999.00|1.00|1000.00|999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|MONTHLY|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3229-DP|ICICI PRUDENTIAL OVERNIGHT FUND HALF YEARLY DIVIDEND PAYOUT|INF109KC1OK0|OVERNIGHT|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS293GZ-GR|ADITYA BIRLA SUN LIFE INFRASTRUCTURE FUND -PLAN - GROWTH-DIRECT PLAN|INF209K01WH6|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
BAJAJ FINSERV_MF|BAJAJ FINSERV MUTUAL FUND|BJFXRD-DP|BAJAJ FINSERV FLEXI CAP FUND REGULAR PLAN - IDCW PAYOUT|INF0QA701409|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|WEEKLY||0|60|0|1|
UTIMUTUALFUND_MF|UTI MUTUAL FUND|UTCOD4-DP|UTI CREDIT RISK FUND-DIRECT PLAN - HALF YEARLY DIVIDEND-DIVIDEND PAYOUT|INF789FA1W02|DEBT|DP|3000.00|999999.00|1.00|3000.00|999999.00|1.00|999999.00|999999.00|999999.00|2|9999|Y|Y|QUARTERLY|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|IC3230P-DP|ICICI PRUDENTIAL OVERNIGHT FUND ANNUAL DIVIDEND PAYOUT|INF109KC1OM6|OVERNIGHT|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS297DZ-DR|ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY PLAN - A - DIRECT PLAN - DIVIDEND REINVESTMENT|INF209K01Q89|EQUITY|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|0.10|999999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,7,10,15,20,28|0|90|1|1|
THEWEALTHCOMPANYMUTUALFUND_MF|THE WEALTH COMPANY MUTUAL FUND|WEFCDD-DP|THE WEALTH COMPANY FLEXI CAP FUND - DIRECT PLAN - IDCW PAYOUT|INF2F0001057|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|1.00|12|1|Y|Y|MONTHLY|2,8,15,23|0|60|0|1|
UTIMUTUALFUND_MF|UTI MUTUAL FUND|UTCOD4-DR|UTI CREDIT RISK FUND-DIRECT PLAN - HALF YEARLY DIVIDEND-REINVESTMENT|INF789FA1W10|DEBT|DP|100.00|999999.00|1.00|100.00|999999.00|1.00|999999.00|999999.00|999999.00|20|9999|Y|Y|DAILY||0|60|1|1|
ICICIPRUDENTIALMUTUALFUND_MF|ICICI PRUDENTIAL MUTUAL FUND|ICICI1481P-DP|ICICI PRUDENTIAL CORPORATE BOND FUND - MONTHLY DIVIDEND PAYOUT|INF109K01SK0|DEBT|DP|250.00|999999999.00|1.00|250.00|999999999.00|1.00|999999.00|999999.00|999999.00|6|9999|Y|Y|DAILY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS298DZ-DR|ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND PLAN - B - DIRECT PLAN - DIVIDEND REINVESTMENT|INF209K01Q97|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|999999999.00|6|9999|Y|Y|WEEKLY||0|60|1|1|
THEWEALTHCOMPANYMUTUALFUND_MF|THE WEALTH COMPANY MUTUAL FUND|WEFCRG-GR|THE WEALTH COMPANY FLEXI CAP FUND - REGULAR PLAN - GROWTH|INF2F0001016|EQUITY|DP|500.00|999999999.00|1.00|500.00|999999999.00|1.00|999999999.00|999999999.00|1.00|4|1|Y|Y|QUARTERLY|2,8,15,23|0|90|0|1|
UTIMUTUALFUND_MF|UTI MUTUAL FUND|UTCOD5-DR|UTI CREDIT RISK FUND-DIRECT PLAN - FLEXI DIVIDEND -REINVESTMENT|INF789FB1U51|DEBT|DP|100.00|999999.00|1.00|100.00|999999.00|1.00|999999.00|999999.00|999999.00|20|9999|Y|Y|DAILY||0|60|1|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUN211P-DP|SUNDARAM MEDIUM TERM BOND FUND REGULAR HALF YRLY DIV PAYOUT|INF903J01FS8|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|999999.00|999999.00|999999.00|5|9999|Y|Y|WEEKLY||0|60|1|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS301QD-DR|ADITYA BIRLA SUN LIFE INCOME FUND - QUARTERLY DIVIDEND REINVEST-REGULAR PLAN|INF209K01587|DEBT|DP|1000.00|999999999.00|1.00|1000.00|999999999.00|1.00|0.10|999999999.00|1.00|4|9999|Y|Y|QUARTERLY|1,7,10,15,20,28|0|90|1|1|
