AMC CODE|AMC NAME|BSE SCHEME CODE|SCHEME NAME|SCHEME ISIN|SCHEME TYPE|ASWP TRANSACTION MODE|ASWP MINIMUM INSTALLMENT AMOUNT|ASWP MAXIMUM INSTALLMENT AMOUNT|ASWP MULTIPLIER AMOUNT|ASWP MINIMUM INSTALLMENT UNITS|ASWP MAXIMUM INSTALLMENT UNITS|ASWP MULTIPLIER UNITS|ASWP MINIMUM INSTALLMENT NUMBERS|ASWP MAXIMUM INSTALLMENT NUMBERS|ASWP FREQUENCY|ASWP DATES|ASWP MINIMUM GAP|ASWP MAXIMUM GAP|ASWP INSTALLMENT GAP|ASWP STATUS|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CACFDD-DP|CANARA ROBECO CONSUMER TRENDS FUND DIRECT DIVIDEND PAYOUT|INF760K01DS5|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,15,20,25|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD038-GR|SBI MAGNUM CONSTANT MATURITY FUND DIRECT GROWTH|INF200K01SK7|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS1056-DP|ADITYA BIRLA SUN LIFE FINANCIAL PLANNING FOF - CONSERVATIVE PLAN - DIVIDEND PAYOUT|INF084M01051|FOF|D|100.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLNLQP-DR|RELIANCE NIVESH LAKSHYA FUND - QUARTERLY DIVIDEND PLAN REINVESTMENT|INF204KB1ZH7|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CATADD-DR|CANARA ROBECO ULTRA SHORT TERM FUND DIRECT DAILY DIVIDEND -REINVESTMENT|INF760K01GL3|DEBT|DP|100.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,15,20,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD056-GR|SBI MAGNUM CHILDRENS BENEFIT FUND - SAVINGS PLAN DIRECT GROWTH|INF200K01QR6|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS1055-DR|ADITYA BIRLA SUN LIFE FINANCIAL PLANNING FOF - CONSERVATIVE PLAN- DIVIDEND REINVESTMENT|INF084M01069|FOF|DP|100.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,7,10,14,20,21,28|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONAQ-DP|RELIANCE OVERNIGHT FUND - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT|INF204KB1R80|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CAEQDD-DR|CANARA ROBECO EMERGING EQUITIESDIRECT DIVIDENDREINVESTMENT|INF760K01EH6|EQUITY|DP|2000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,15,20,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD079A-DR|SBI SAVINGS FUND - DIRECT PLAN - IDCW REINVESTMENT|INF200K01SY8|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
EDELWEISSMUTUALFUND_MF|EDELWEISS MUTUAL FUND|EDPSWD-DR|EDELWEISS BANKING AND PSU DEBT FUND - REGULAR PLAN - WEEKLY DIVIDEND REINVESTMENT OPTION|INF843K01FN5|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONAQ-DR|RELIANCE OVERNIGHT FUND - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT|INF204KB1R98|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CAINDG-GR|CANARA ROBECO INFRASTRUCTUREDIRECT GROWTHGROWTH|INF760K01FO9|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,15,20,25|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD079B-GR|SBI SAVINGS FUND - DIRECT PLAN - GROWTH|INF200K01SZ5|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLCPAW-DR|RELIANCE ULTRA SHORT DURATION FUND - DIRECT WEEKLY DIVIDEND OPTION REINVESTMENT|INF204K01YG5|DEBT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|MONTHLY|1,8,15,22|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLAFAMR-DR|RELIANCE ARBITRAGE FUND DIRECT MONTHLY DIVIDEND REINVESTMENT PLAN|INF204KA1MW5|EQUITY|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CRFRDP-DP|CANARA ROBECO SAVINGS FUND REGULAR DIVIDEND-PAYOUT|INF760K01779|DEBT|DP|2000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,15,20,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD086D-DP|SBI MAGNUM ULTRA SHORT DURATION FUND DIRECT WEEKLY IDCW PAYOUT|INF200K01TH1|DEBT|D|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR191-DR|FRANKLIN INDIA LIQUID FUND - INSTITUTIONAL PLAN WEEKLY DIVIDEND REINVESTMENT|INF090I01BE5|LIQUID|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONGP-GR|RELIANCE OVERNIGHT FUND - GROWTH PLAN|INF204KB1Q65|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|MONTHLY|1,8,15,22|0|60|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CRFRDP-DR|CANARA ROBECO SAVINGS FUND REGULA RDIVIDEND-REINVESTMENT|INF760K01787|DEBT|DP|2000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,15,20,25|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB018-DP|SBI LONG TERM EQUITY FUND - IDCW PAYOUT|INF200K01487|ELSS|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR192-DR|FRANKLIN INDIA LIQUID FUND - INSTITUTIONAL PLAN DAILY DIVIDEND REINVESTMENT|INF090I01BC9|LIQUID|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
NipponIndiaMutualFund_MF|Nippon India MUTUAL FUND|RLONMP-DR|RELIANCE OVERNIGHT FUND - MONTHLY DIVIDEND REINVESTMENT|INF204KB1R07|OVERNIGHT|DP|500.0000|999999999.0000|1.0000|1.0000|999999.0000|1.0000|1|9999|QUARTERLY|1,8,15,22|0|90|0|1|
CANARAROBECOMUTUALFUND_MF|CANARA ROBECO MUTUAL FUND|CRDBGP-GR|CANARA ROBECO DYNAMIC BOND FUND REGULAR GROWTH|INF760K01449|DEBT|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,15,20,25|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD42-DR|SBI CONSERVATIVE HYBRID FUND DIRECT QUARTERLY IDCW REINVESTMENT|INF200K01TW0|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR416-DP|FRANKLIN INDIA TAXSHIELD - DIRECT DIVIDEND PAYOUT|INF090I01JT6|ELSS|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB42-DP|SBI CONSERVATIVE HYBRID FUND REGULAR QUARTERLY IDCW PAYOUT|INF200K01891|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
NAVIMUTUALFUND_MF|NAVI MUTUAL FUND|ESMCAD-DP|ESSEL LARGE & MIDCAP FUND -REGULAR ANNUAL DIVIDEND PAYOUT|INF959L01CV7|EQUITY|DP|1500.0000|999999999.0000|100.0000|150.0000|999999.0000|10.0000|6|9999|QUARTERLY|5|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD43-DR|SBI CONSERVATIVE HYBRID FUND DIRECT ANNUAL IDCW REINVESTMENT|INF200K01TR0|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR624-DR|FRANKLIN INDIA SAVINGS FUND RETAIL OPTION - DIRECT DAILY DIVIDEND REINVESTMENT|INF090I01KN7|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB42-DP|SBI CONSERVATIVE HYBRID FUND REGULAR QUARTERLY IDCW PAYOUT|INF200K01891|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
NAVIMUTUALFUND_MF|NAVI MUTUAL FUND|ESMFDQ-DR|ESSEL MULTI CAP FUND DIRECT PLAN QUARTERLY DIVIDEND REINVESTMENT|INF959L01DZ6|EQUITY|DP|1500.0000|999999999.0000|100.0000|150.0000|999999.0000|10.0000|6|9999|QUARTERLY|5|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB41-DP|SBI CONSERVATIVE HYBRID FUND REGULAR MONTHLY IDCW PAYOUT|INF200K01875|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR709-DP|FRANKLIN INDIA SAVINGS FUND RETAIL OPTION-MONTHLY DIVIDEND PAYOUT|INF090I01LA2|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD017-DR|SBI LARGE AND MIDCAP FUND DIRECT IDCW REINVESTMENT|INF200K01UI7|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR191-DP|FRANKLIN INDIA LIQUID FUND - INSTITUTIONAL PLAN WEEKLY DIVIDEND PAYOUT|INF090I01BJ4|LIQUID|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB036-DP|SBI CONTRA FUND - REGULAR PLAN - IDCW PAYOUT|INF200K01354|EQUITY|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR867-DP|FRANKLIN INDIA OVERNIGHT FUND - WEEKLY DIVIDEND PAYOUT|INF090I01SN0|OVERNIGHT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD017G-GR|SBI LARGE AND MIDCAP FUND DIRECT GROWTH|INF200K01UJ5|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR710-DP|FRANKLIN INDIA SAVINGS FUND RETAIL OPTION - DIRECT MONTHLY DIVIDEND PAYOUT|INF090I01LC8|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB079D-DR|SBI SAVINGS FUND - REGULAR PLAN - DAILY IDCW REINVESTMENT|INF123BSE151|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR496-GR|FRANKLIN INDIA FEEDER - FRANKLIN U S OPPORTUNITIES FUND - DIRECT GROWTH|INF090I01JR0|FOF|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD021-DR|SBI MAGNUM GLOBAL FUND - DIRECT PLAN - IDCW REINVESTMENT|INF200K01SM3|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR777-DP|FRANKLIN INDIA EQUITY SAVINGS FUND - DIVIDEND -PAYOUT|INF090I01OZ3|EQUITY|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SB086-DP|SBI MAGNUM ULTRA SHORT DURATION FUND REGULAR WEEKLY IDCW PAYOUT|INF200K01LL0|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR497-DR|FRANKLIN INDIA FLOATING RATE FUND - DIRECT - DIVIDEND REINVESTMENT|INF090I01LL9|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD094G-GR|SBI MAGNUM COMMA FUND - DIRECT PLAN - GROWTH|INF200K01SB6|EQUITY|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|WEEKLYDATES|1,8,15,22|0|60|0|1|
FRANKLINTEMPLETON|FRANKLIN TEMPLETON MUTUAL FUND|FR042-DP|FRANKLIN INDIA LIQUID FUND - REGULAR PLAN WEEKLY DIVIDEND PAYOUT|INF090I01BL0|LIQUID|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUSMMRD-DR|SUNDARAM MONEY MARKET FUND REGULAR DAILY DIVIDEND REINVESTMENT|INF903JA1FM7|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|MONTHLY|1,11,21|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HD27-DR|HDFC DYNAMIC DEBT FUND - REGULAR PLAN - HALF YEARLY DIVIDEND REINVESTMENT|INF179K01855|DEBT|P|500.0000|999999999.0000|100.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD101A-DP|SBI MULTI ASSET ALLOCATION FUND DIRECT ANNUAL DIVIDEND PAYOUT|INF200K01TY6|DEBT|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HD29T-DP|HDFC MEDIUM TERM DEBT FUND - DIRECT PLAN FORTNIGHTLY DIVIDEND PAYOUT|INF179KA1NP8|DEBT|P|500.0000|999999999.0000|100.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SUNDARAMMUTUALFUND_MF|SUNDARAM MUTUAL FUND|SUSMMRD-DR|SUNDARAM MONEY MARKET FUND REGULAR DAILY DIVIDEND REINVESTMENT|INF903JA1FM7|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|QUARTERLY|1,11,21|0|90|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HD58-DP|HDFC LOW DURATION FUND - RETAIL OPTION - REGULAR PLAN - WEEKLY DIVIDEND PAYOUT|INF179K01475|DEBT|P|500.0000|999999999.0000|100.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD48IG-GR|SBI SHORT TERM DEBT FUND - DIRECT PLAN - GROWTH|INF200K01VE4|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HD41-DR|HDFC TOP 100 FUND - REGULAR PLAN - DIVIDEND REINVESTMENT|INF179K01BC6|EQUITY|P|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QULFDW-DP|QUANT LIQUID PLAN-DIRECT WEEKLY DIVIDEND PLAN-PAYOUT|INF966L01788|LIQUID|P|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,10,15,20,25|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS303FD-DR|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - HALF YEARLY DIVIDEND REINVESTMENT|INF209K01595|DEBT|P|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|WEEKLY|MON,TUE,WED,THU,FRI|0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD028G-GR|SBI MAGNUM INCOME FUND - DIRECT PLAN - GROWTH|INF200K01SR2|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HDUSDDD-DR|HDFC ULTRA SHORT TERM FUND - DIRECT PLAN - DAILY DIVIDEND REINVESTMENT|INF179KB16Q4|DEBT|P|500.0000|999999999.0000|100.0000|999999.0000|999999.0000|999999.0000|6|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUOFDP-DP|QUANT MID CAP FUND - REGULAR DIVIDEND PLAN-PAYOUT|INF966L01150|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|MONTHLY|1,5,10,15,20,25|0|60|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS303FZ-DP|ADITYA BIRLA SUN LIFE MEDIUM TERM PLAN - HALF YEARLY DIVIDEND-DIRECT PLAN-DIVIDEND PAYOUT|INF209KA1KN3|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|4|9999|QUARTERLY|1,7,10,14,20,21,28|0|90|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD033-DP|SBI CONSUMPTION OPPORTUNITIES FUND DIRECT IDCW PAYOUT|INF200K01RL7|EQUITY|P|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|QUARTERLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|90|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HDMULDT-DR|HDFC EQUITY SAVINGS FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF179K01XR8|EQUITY|P|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
QUANTMUTUALFUND_MF|QUANT MUTUAL FUND|QUHYD1-DR|QUANT LARGE AND MID CAP FUND - DIRECT DIVIDEND PLAN-REINVESTMENT|INF966L01630|EQUITY|DP|1000.0000|999999999.0000|1.0000|100.0000|999999.0000|1.0000|6|9999|QUARTERLY|1,5,10,15,20,25|0|90|0|1|
BIRLASUNLIFEMUTUALFUND_MF|ADITYA BIRLA SUN LIFE MUTUAL FUND|BS313DZ-DP|ADITYA BIRLA SUN LIFE REGULAR SAVINGS FUND- MONTHLY DIVIDEND-DIRECT PLAN-DIVIDEND PAYOUT|INF209K01R47|DEBT|DP|500.0000|999999999.0000|1.0000|0.0010|999999.0000|0.0010|6|9999|DAILY||0|60|0|1|
SBIMUTUALFUND_MF|SBI MUTUAL FUND|SBD101Q-DR|SBI MULTI ASSET ALLOCATION FUND DIRECT QUARTERLY DIVIDEND REINVESTMENT|INF200K01UD8|DEBT|DP|500.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|1|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
HDFCMUTUALFUND_MF|HDFC MUTUAL FUND|HDPREDT-DR|HDFC HYBRID EQUITY FUND - DIRECT PLAN - DIVIDEND REINVESTMENT|INF179K01XX6|EQUITY|P|100.0000|999999999.0000|1.0000|999999.0000|999999.0000|999999.0000|6|9999|MONTHLY|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30|0|60|0|1|
